"Sicilian Defense, O'Kelly Variation, Maroczy Bind, Robatsch Line"," 1.e4 c5 2.Nf3 a6 3.c4 d6","B28","34.9%","36.7%","28.4%"
"Sicilian Defense, O'Kelly Variation, Normal System"," 1.e4 c5 2.Nf3 a6 3.d4","B28","28.4%","51.1%","20.5%"
"Sicilian Defense, O'Kelly Variation, Normal System, Kan Line"," 1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Nxd4 e6","B28","47.6%","30.4%","22.0%"
"Sicilian Defense, O'Kelly Variation, Normal System, Taimanov Line"," 1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Nxd4 e5","B28","46.3%","31.4%","22.3%"
"Sicilian Defense, O'Kelly Variation, Quiet System"," 1.e4 c5 2.Nf3 a6 3.d3","B28","38.0%","36.4%","25.7%"
"Sicilian Defense, O'Kelly Variation, Reti System"," 1.e4 c5 2.Nf3 a6 3.g3","B28","37.7%","37.7%","24.6%"
"Sicilian Defense, O'Kelly Variation, Venice System"," 1.e4 c5 2.Nf3 a6 3.c3","B28","40.8%","29.0%","30.2%"
"Sicilian Defense, O'Kelly Variation, Venice System, Barcza Line"," 1.e4 c5 2.Nf3 a6 3.c3 Nf6","B28","28.7%","44.5%","26.8%"
"Sicilian Defense, O'Kelly Variation, Venice System, Steiner Line"," 1.e4 c5 2.Nf3 a6 3.c3 d6","B28","27.3%","43.6%","29.1%"
"Sicilian Defense, O'Kelly Variation, Yerevan System"," 1.e4 c5 2.Nf3 a6 3.Nc3","B28","36.0%","37.6%","26.4%"
"Sicilian Defense, Old Sicilian, General"," 1.e4 c5 2.Nf3 Nc6","B30","35.3%","36.2%","28.5%"
"Sicilian Defense, Old Sicilian, Normal"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6","B33","35.6%","42.0%","22.4%"
"Sicilian Defense, Old Sicilian, Open"," 1.e4 c5 2.Nf3 Nc6 3.d4","B32","50.8%","26.5%","22.7%"
"Sicilian Defense, Paulsen Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6","B46","27.5%","38.5%","34.0%"
"Sicilian Defense, Paulsen Variation, American Attack"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Nf6 6.Ndb5 Bb4 7.Nd6+","B45","39.3%","40.5%","20.2%"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7","B47","31.0%","33.4%","35.6%"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Be2","B49","30.7%","37.2%","32.2%"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3","B48","32.6%","34.4%","33.0%"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation, English Attack"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Qd2","B48","39.7%","31.2%","29.1%"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation, Ponomariov Gambit"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Ndb5 Qb8 7.Be3 a6 8.Bb6","B48","43.8%","33.1%","23.1%"
"Sicilian Defense, Paulsen Variation, General"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6","B44","47.0%","27.1%","25.8%"
"Sicilian Defense, Paulsen Variation, Modern Line"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5 d6 6.c4 Nf6 7.N1c3 a6 8.Na3 Be7 9.Be2 O-O 10.O-O b6","B44","32.3%","32.7%","35.0%"
"Sicilian Defense, Paulsen Variation, Normal Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3","B45","43.1%","28.6%","28.3%"
"Sicilian Defense, Paulsen Variation, Szen Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5","B44","33.3%","32.3%","34.4%"
"Sicilian Defense, Paulsen Variation, Taimanov Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Be2 Nge7","B46","26.4%","39.6%","34.0%"
"Sicilian Defense, Paulsen-Basman Defense"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Bc5","B40","32.4%","42.2%","25.5%"
"Sicilian Defense, Pin Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4","B40","43.4%","37.8%","18.7%"
"Sicilian Defense, Pin Variation, Koch Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4 6.e5","B40","57.6%","21.7%","20.8%"
"Sicilian Defense, Prins Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3","B54","42.6%","25.2%","32.3%"
"Sicilian Defense, Prins Variation, Venice Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3 e5 6.Bb5+","B55","40.9%","29.4%","29.6%"
"Sicilian Defense, Richter-Rauzer Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd3","B62","38.6%","29.2%","32.2%"
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4","B65","36.5%","23.4%","40.0%"
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7","B63","28.8%","43.4%","27.8%"
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4","B64","39.6%","24.3%","36.1%"
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation, Kantscher Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O Nxd4 9.Qxd4 a6 10.f4 b5","B66","26.0%","34.9%","39.2%"
"Sicilian Defense, Richter-Rauzer Variation, Dragon Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6","B60","23.5%","41.9%","34.6%"
"Sicilian Defense, Richter-Rauzer Variation, General"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5","B60","37.0%","35.1%","27.9%"
"Sicilian Defense, Richter-Rauzer Variation, Ivanov Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6","B63","28.5%","33.7%","37.8%"
"Sicilian Defense, Richter-Rauzer Variation, Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7","B60","29.6%","39.3%","31.2%"
"Sicilian Defense, Richter-Rauzer Variation, Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7 7.Qd2","B61","39.8%","27.3%","33.0%"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7","B67","31.8%","38.4%","29.9%"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7","B68","31.3%","40.9%","27.8%"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation, Early deviations"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6","B62","30.3%","36.8%","32.9%"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation, Nyezhmetdinov Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7 10.Nf3 b5 11.Bxf6","B69","40.5%","25.4%","34.1%"
"Sicilian Defense, Richter-Rauzer Variation, Traditional Variatoin"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2","B63","36.8%","29.8%","33.4%"
"Sicilian Defense, Richter-Rauzer Variation, Vitolins Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Bb5","B62","32.8%","33.9%","33.3%"
"Sicilian Defense, Scheveningen Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6","B80","37.6%","37.0%","25.4%"
"Sicilian Defense, Scheveningen Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6","B84","34.1%","36.1%","29.8%"
"Sicilian Defense, Scheveningen Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7","B84","36.6%","36.7%","26.8%"
"Sicilian Defense, Scheveningen Variation, Classical Variation, General"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2","B83","33.2%","33.4%","33.4%"
"Sicilian Defense, Scheveningen Variation, Classical Variation, Paulsen Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6 9.Be3","B85","40.7%","26.4%","33.0%"
"Sicilian Defense, Scheveningen Variation, Classical Variation, Paulsen Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6 9.Kh1 Be7 10.a4","B85","38.0%","27.8%","34.2%"
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4","B81","45.9%","27.6%","26.5%"
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4 e5 8.Nf5 g6 9.g5","B81","49.5%","28.6%","22.0%"
"Sicilian Defense, Scheveningen Variation, English Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.f3","B80","43.3%","34.6%","22.1%"
"Sicilian Defense, Scheveningen Variation, English Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.Qd2","B80","42.9%","34.5%","22.6%"
"Sicilian Defense, Scheveningen Variation, Fianchetto Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g3","B80","33.4%","31.0%","35.6%"
"Sicilian Defense, Scheveningen Variation, Keres Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g4","B81","46.6%","25.5%","27.9%"
"Sicilian Defense, Scheveningen Variation, Matanovic Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4","B82","41.6%","26.1%","32.3%"
"Sicilian Defense, Scheveningen Variation, Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6 7.O-O Be7 8.Be3 O-O 9.f4","B83","30.7%","28.9%","40.4%"
"Sicilian Defense, Scheveningen Variation, Modern Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6 7.O-O Be7 8.Be3 O-O 9.f4 Bd7 10.Nb3","B83","34.3%","29.9%","35.9%"
"Sicilian Defense, Scheveningen Variation, Modern Variation, General"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6","B83","33.9%","33.0%","33.1%"
"Sicilian Defense, Scheveningen Variation, Tal Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 Nc6 7.Be3 Be7 8.Qf3","B82","50.9%","25.1%","24.0%"
"Sicilian Defense, Scheveningen Variation, Vitolins Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bb5+","B80","25.6%","52.6%","21.8%"
"Sicilian Defense, Smith-Morra Gambit Deferred"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.c3","B40","32.8%","44.1%","23.1%"
"Sicilian Defense, Smith-Morra Gambit"," 1.e4 c5 2.d4 cxd4 3.c3","B21","41.9%","40.2%","17.9%"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Classical Formation"," 1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 a6 7.O-O Nf6","B21","56.1%","22.3%","21.6%"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Fianchetto Defense"," 1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6","B21","33.7%","47.9%","18.4%"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Kan Formation"," 1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 e6 5.Nf3 a6","B21","57.4%","26.1%","16.5%"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Paulsen Formation"," 1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 a6","B21","47.5%","32.0%","20.4%"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Scheveningen Formation"," 1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 e6","B21","37.0%","38.6%","24.4%"
"Sicilian Defense, Smith-Morra Gambit, Declined, Dubois Variation"," 1.e4 c5 2.d4 cxd4 3.c3 d3 4.c4","B21","31.7%","36.1%","32.2%"
"Sicilian Defense, Smith-Morra Gambit, Declined, Push Variation"," 1.e4 c5 2.d4 cxd4 3.c3 d3","B21","40.9%","34.4%","24.6%"
"Sicilian Defense, Smith-Morra Gambit, Declined, Scandinavian Formation"," 1.e4 c5 2.d4 cxd4 3.c3 d5","B21","40.4%","32.9%","26.7%"
"Sicilian Defense, Snyder Variation"," 1.e4 c5 2.b3","B20","36.5%","36.1%","27.4%"
"Sicilian Defense, Snyder Variation, Queen Fianchetto Variation"," 1.e4 c5 2.b3 b6","B20","35.0%","32.0%","33.0%"
"Sicilian Defense, Sozin Attack, Flank Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 a6 7.Bb3 b5","B87","38.7%","36.1%","25.2%"
"Sicilian Defense, Sozin Attack, General Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4","B86","35.5%","39.2%","25.3%"
"Sicilian Defense, Sozin Attack, Leonhardt Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6","B88","36.5%","33.5%","30.0%"
"Sicilian Defense, Sozin Attack, Main Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3","B89","37.8%","35.6%","26.6%"
"Sicilian Defense, Staunton-Cochrane Variation"," 1.e4 c5 2.c4","B20","29.1%","46.4%","24.5%"
"Sicilian Defense, Velimirovic Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3 Be7 8.Qe2","B89","43.1%","33.4%","23.5%"
"Sicilian Defense, Venice Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Bb5+","B56","48.8%","18.0%","33.2%"
"Sicilian Defense, Wing Gambit Deferred"," 1.e4 c5 2.Nf3 e6 3.b4","B40","36.5%","43.3%","20.2%"
"Sicilian Defense, Wing Gambit"," 1.e4 c5 2.b4","B20","35.7%","47.4%","17.0%"
"Sicilian Defense, Wing Gambit, Abrahams Variation"," 1.e4 c5 2.b4 cxb4 3.Bb2","B20","29.5%","58.3%","12.2%"
"Sicilian Defense, Wing Gambit, Carlsbad Variation"," 1.e4 c5 2.b4 cxb4 3.a3 bxa3","B20","42.7%","39.9%","17.5%"
"Sicilian Defense, Wing Gambit, Deferred Variation"," 1.e4 c5 2.Nf3 d6 3.b4","B50","34.7%","49.0%","16.3%"
"Sicilian Defense, Wing Gambit, Marshall Variation"," 1.e4 c5 2.b4 cxb4 3.a3","B20","34.1%","43.0%","23.0%"
"Slav Defense, Alapin Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4","D16","50.8%","24.9%","24.4%"
"Slav Defense, Alekhine Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e3","D15","36.5%","31.1%","32.5%"
"Slav Defense, Bonet Gambit"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Bg5","D11","26.7%","42.2%","31.0%"
"Slav Defense, Breyer Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nbd2","D11","40.7%","23.7%","35.5%"
"Slav Defense, Chameleon Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6","D15","22.3%","37.3%","40.5%"
"Slav Defense, Chameleon Variation, Advance System"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6 5.c5","D15","39.1%","23.7%","37.2%"
"Slav Defense, Czech Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5","D17","47.8%","29.7%","22.5%"
"Slav Defense, Czech Variation, Bled Attack"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Nh4","D17","46.0%","18.6%","35.3%"
"Slav Defense, Czech Variation, Carlsbad Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 Nbd7 7.Nxc4 Qc7 8.g3 e5","D17","22.8%","38.6%","38.6%"
"Slav Defense, Czech Variation, Carlsbad Variation, Morozevich Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 Nbd7 7.Nxc4 Qc7 8.g3 e5 9.dxe5 Nxe5 10.Bf4 Nfd7 11.Bg2 g5","D17","21.4%","36.7%","42.0%"
"Slav Defense, Czech Variation, Classical System"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3","D18","34.6%","25.1%","40.3%"
"Slav Defense, Czech Variation, Classical System, Main Line"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3 e6 7.Bxc4 Bb4 8.O-O O-O 9.Qe2","D19","32.9%","24.7%","42.4%"
"Slav Defense, Czech Variation, Krause Attack"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5","D17","37.1%","25.4%","37.4%"
"Slav Defense, Czech Variation, Wiesbaden Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6","D17","19.3%","41.2%","39.4%"
"Slav Defense, Czech Variation, Wiesbaden Variation, Sharp line"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6 7.f3 Bb4 8.e4","D17","44.0%","16.3%","39.7%"
"Slav Defense, Exchange Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5","D13","23.4%","25.6%","51.1%"
"Slav Defense, Exchange Variation"," 1.d4 d5 2.c4 c6 3.cxd5","D10","28.9%","25.3%","45.8%"
"Slav Defense, Exchange Variation, Schallopp Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bf5 5.cxd5 cxd5 6.Nc3","D12","37.4%","29.1%","33.6%"
"Slav Defense, Exchange Variation, Symmetrical Line"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5 5.Nc3 Nc6 6.Bf4 Bf5","D14","15.3%","16.9%","67.8%"
"Slav Defense, Exchange Variation, Trifunovic Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5 5.Nc3 Nc6 6.Bf4 Bf5 7.e3 e6 8.Qb3 Bb4","D14","15.5%","24.6%","59.8%"
"Slav Defense, Geller Gambit"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e4","D15","31.0%","49.0%","20.0%"
"Slav Defense, Geller Gambit"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e4 b5 6.e5","D15","42.5%","33.3%","24.3%"
"Slav Defense, General"," 1.d4 d5 2.c4 c6","D10","25.2%","39.1%","35.7%"
"Slav Defense, Modern Line"," 1.d4 d5 2.c4 c6 3.Nf3","D11","43.5%","22.1%","34.4%"
"Slav Defense, Quiet Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3","D11","43.4%","18.8%","37.9%"
"Slav Defense, Quiet Variation, Pin Defense"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bg4","D12","21.6%","34.4%","43.9%"
"Slav Defense, Quiet Variation, Schallopp Defense"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bf5","D12","22.4%","35.2%","42.4%"
"Slav Defense, Schlechter Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 g6","D15","17.3%","50.1%","32.6%"
"Slav Defense, Slav Gambit, Alekhine Attack"," 1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e4","D10","43.6%","23.8%","32.7%"
"Slav Defense, Smyslov Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Na6","D16","25.7%","39.6%","34.6%"
"Slav Defense, Soultanbeieff Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 e6","D16","21.9%","32.2%","45.9%"
"Slav Defense, Steiner Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bg4","D16","24.8%","44.1%","31.1%"
"Slav Defense, Suchting Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 Qb6","D15","20.2%","43.0%","36.8%"
"Slav Defense, Three Knights Variation"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3","D15","56.5%","19.7%","23.8%"
"Slav Defense, Two Knights Attack"," 1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4","D15","31.1%","43.0%","25.9%"
"Slav Defense, Winawer Countergambit"," 1.d4 d5 2.c4 c6 3.Nc3 e5","D10","26.7%","43.7%","29.6%"
"Slav Indian"," 1.d4 Nf6 2.c4 c6","A50","24.8%","37.5%","37.8%"
"Spanish Game, Alapin Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Bb4","C60","29.5%","33.7%","36.8%"
"Spanish Game, Berlin Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O","C65","49.8%","23.2%","27.0%"
"Spanish Game, Berlin Defense, Berlin Wall, J. Rogers Line"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.Nc3 Bd7","C67","22.9%","29.3%","47.8%"
"Spanish Game, Berlin Defense, Beverwijk Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Bc5","C65","24.5%","45.1%","30.4%"
"Spanish Game, Berlin Defense, Closed Showalter Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7 7.Bxc6","C66","48.3%","15.0%","36.7%"
"Spanish Game, Berlin Defense, Closed Wolf Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 exd4","C66","20.3%","43.5%","36.2%"
"Spanish Game, Berlin Defense, Hedgehog Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7","C66","22.0%","38.9%","39.1%"
"Spanish Game, Berlin Defense, Improved Steinitz Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6","C66","23.2%","54.8%","22.0%"
"Spanish Game, Berlin Defense, Minckwitz Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.dxe5","C67","38.7%","20.8%","40.5%"
"Spanish Game, Berlin Defense, Nyholm Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d4 exd4 5.O-O","C65","27.8%","30.3%","42.0%"
"Spanish Game, Berlin Defense, Rio Gambit Accepted"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4","C67","21.7%","26.3%","52.0%"
"Spanish Game, Berlin Defense, Rio de Janeiro Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7","C67","24.5%","35.5%","40.0%"
"Spanish Game, Berlin Defense, Rosenthal Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 a6","C67","34.0%","27.7%","38.3%"
"Spanish Game, Berlin Defense, l'Hermet Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6","C67","29.2%","28.2%","42.6%"
